,user_id,checkin_frequency,time_of_day_preference,workout_diversity,seasonal_variability,weekend_preference,avg_workout_duration,checkin_regularity,age,gender
3083,user_3774,6.981818181818182,morning,6,2.2705848487901865,0.359375,93.5625,99.83623559375623,40,Male
3084,user_3775,5.777777777777778,morning,6,1.398411797560202,0.28846153846153844,103.4423076923077,114.3517415010096,49,Non-binary
3085,user_3776,6.170212765957446,morning,6,2.936362072739365,0.29310344827586204,97.25862068965517,99.75859018545458,27,Male
3086,user_3777,6.0,evening,6,2.4129281427805145,0.2962962962962963,105.72222222222223,114.50468202696251,27,Male
3087,user_3778,9.29889298892989,morning,6,3.5023801430836525,0.2619047619047619,107.5952380952381,107.50332157324279,53,Male
3088,user_3779,6.405693950177936,morning,6,2.9059326290271157,0.31666666666666665,107.16666666666667,137.49412824187647,25,Male
3089,user_378,7.5836431226765795,morning,6,3.32665998663324,0.2647058823529412,98.72058823529412,107.9956257385094,59,Male
3090,user_3780,5.979020979020979,morning,6,2.2135943621178655,0.43859649122807015,104.33333333333333,125.27868025834536,37,Female
3091,user_3781,6.832740213523131,morning,6,3.2041639575194445,0.296875,108.359375,127.17864434756723,49,Female
3092,user_3782,6.788321167883212,afternoon,6,1.9888578520235063,0.3548387096774194,101.01612903225806,140.02450995442956,31,Male
3093,user_3783,6.763636363636364,morning,6,2.5298221281347035,0.1935483870967742,111.30645161290323,116.04394306171898,45,Male
3094,user_3784,6.75,morning,6,2.869378562220979,0.2698412698412698,108.23809523809524,111.02131514583465,63,Female
3095,user_3785,6.48936170212766,afternoon,6,1.9692073983655907,0.2786885245901639,101.95081967213115,121.28555626368744,41,Male
3096,user_3786,7.311827956989247,evening,6,3.3598941782277736,0.3088235294117647,114.22058823529412,117.03720894142097,32,Female
3097,user_3787,5.693430656934307,morning,6,2.097617696340303,0.38461538461538464,110.32692307692308,146.1320917365317,39,Female
3098,user_3788,6.492537313432836,morning,6,2.7406406388125952,0.27586206896551724,108.43103448275862,106.45803237258147,47,Female
3099,user_3789,6.021505376344086,afternoon,6,2.7968235951204043,0.21428571428571427,106.21428571428571,122.20623954268859,21,Non-binary
3100,user_379,5.611510791366906,evening,6,2.485513584307633,0.25,107.25,105.93140955076434,43,Male
3101,user_3790,5.658362989323843,afternoon,6,2.0575065816014617,0.33962264150943394,110.24528301886792,127.5497655221922,30,Non-binary
3102,user_3791,7.394366197183098,evening,6,3.858612300930075,0.32857142857142857,109.3,103.57531206104183,40,Non-binary
3103,user_3792,7.394366197183098,morning,6,2.581988897471611,0.24285714285714285,96.18571428571428,110.92140447638812,25,Male
3104,user_3793,7.391304347826088,afternoon,6,2.440400695696417,0.25,113.26470588235294,111.93101755585894,35,Male
3105,user_3794,7.773722627737227,afternoon,6,3.2472210341220142,0.2112676056338028,102.8169014084507,128.88248455091392,29,Male
3106,user_3795,6.086956521739131,morning,6,2.065591117977289,0.35714285714285715,106.92857142857143,117.3365242908615,48,Female
3107,user_3796,5.845588235294118,afternoon,6,2.5407785333546005,0.20754716981132076,101.49056603773585,109.13651731553792,31,Non-binary
3108,user_3797,6.914893617021276,morning,6,2.798809270624444,0.2153846153846154,103.53846153846153,122.132944372886,51,Female
3109,user_3798,5.406360424028269,morning,6,1.728840330651992,0.3137254901960784,102.25490196078431,136.37199425221635,35,Male
3110,user_3799,7.605633802816901,afternoon,6,1.8737959096740262,0.2361111111111111,98.26388888888889,114.1384682726986,51,Non-binary
3111,user_38,6.483516483516484,morning,6,2.0789954839350235,0.3559322033898305,105.8135593220339,121.72546168233902,54,Female
3112,user_380,6.7032967032967035,morning,6,3.2812599206199233,0.22950819672131148,94.47540983606558,117.02824517821125,52,Male
3113,user_3800,6.585365853658537,afternoon,6,2.2135943621178655,0.3492063492063492,96.96825396825396,115.31577711031247,28,Male
3114,user_3801,6.0638297872340425,morning,6,2.496664441476534,0.24561403508771928,108.89473684210526,125.03341761097516,58,Male
3115,user_3802,7.027972027972028,morning,6,1.8287822299126935,0.3582089552238806,101.32835820895522,139.27085515487832,29,Male
3116,user_3803,7.328244274809161,afternoon,6,3.1340424729448424,0.25,104.875,99.95910326042733,32,Male
3117,user_3804,5.444444444444445,morning,6,1.9692073983655904,0.24489795918367346,109.22448979591837,108.11594118162525,48,Female
3118,user_3805,6.630434782608696,morning,6,2.6853512081497106,0.36065573770491804,104.29508196721312,106.860026456282,46,Male
3119,user_3806,5.724381625441696,afternoon,6,2.2211108331943574,0.24074074074074073,100.0925925925926,127.26046111701594,43,Female
3120,user_3807,7.445255474452555,morning,6,2.573367875415838,0.3382352941176471,107.86764705882354,122.25770766200381,35,Female
3121,user_3808,7.82608695652174,morning,6,2.6161889160464775,0.2777777777777778,106.75,108.11441513768355,49,Female
3122,user_3809,5.512367491166078,morning,6,1.0327955589886444,0.23076923076923078,107.17307692307692,121.3137012775023,39,Female
3123,user_381,6.981818181818182,afternoon,6,3.8355066303046734,0.25,100.859375,112.53336991576346,42,Female
3124,user_3810,5.531914893617021,morning,6,2.2010098692292237,0.23076923076923078,106.21153846153847,134.83051670632324,55,Male
3125,user_3811,6.9565217391304355,morning,6,3.2041639575194445,0.15625,113.859375,112.23978154463734,34,Female
3126,user_3812,8.260869565217392,morning,6,4.273952113286561,0.27631578947368424,105.82894736842105,111.75202922558513,40,Non-binary
3127,user_3813,6.569343065693431,morning,6,2.0548046676563256,0.3333333333333333,103.46666666666667,123.40933915726636,41,Male
3128,user_3814,6.914893617021276,morning,6,3.0641293851417055,0.27692307692307694,108.18461538461538,114.7370873185702,25,Female
3129,user_3815,6.46643109540636,morning,6,3.314949304120485,0.36065573770491804,105.31147540983606,115.98003432307613,58,Male
3130,user_3816,6.981818181818182,afternoon,6,2.3664319132398464,0.265625,103.390625,125.38395307488149,23,Male
3131,user_3817,6.492537313432836,afternoon,6,2.6583202716502514,0.3103448275862069,111.89655172413794,120.1202431192076,22,Female
3132,user_3818,7.664233576642336,afternoon,6,3.055050463303893,0.2714285714285714,105.22857142857143,116.74433415242147,61,Female
3133,user_3819,6.492537313432836,morning,6,2.8982753492378874,0.29310344827586204,101.77586206896552,127.31416010565565,46,Male
3134,user_382,5.765124555160142,morning,6,2.0655911179772892,0.2222222222222222,96.20370370370371,124.81873359172761,41,Female
3135,user_3820,7.84452296819788,morning,6,2.5905812303633926,0.25675675675675674,102.35135135135135,126.0157708595525,45,Female
3136,user_3821,6.630434782608696,afternoon,6,2.9230881691191666,0.19672131147540983,108.49180327868852,117.71489424742994,28,Female
3137,user_3822,7.2631578947368425,morning,6,3.784471194529326,0.2608695652173913,103.3913043478261,141.2313115516484,18,Non-binary
3138,user_3823,5.583941605839416,morning,6,2.6012817353502227,0.3137254901960784,104.56862745098039,92.63671639522741,60,Male
3139,user_3824,5.0,morning,6,2.7182510717166815,0.37777777777777777,106.08888888888889,120.03492048277681,36,Non-binary
3140,user_3825,8.161764705882353,afternoon,6,4.221637386396684,0.2972972972972973,96.62162162162163,109.37378657730909,26,Male
3141,user_3826,6.363636363636363,morning,6,2.8751811537130436,0.19642857142857142,101.44642857142857,128.53756018030052,44,Female
3142,user_3827,5.531914893617021,afternoon,6,2.1499353995462798,0.2692307692307692,103.5576923076923,108.91121406457468,51,Male
3143,user_3828,6.153846153846154,morning,6,1.8378731669453627,0.2857142857142857,96.80357142857143,104.01425374997882,61,Male
3144,user_3829,6.443661971830986,morning,6,3.107338983045711,0.36065573770491804,93.26229508196721,122.64421350942177,21,Female
3145,user_383,6.774193548387096,morning,6,2.3118054512532935,0.23809523809523808,110.73015873015873,125.5959037619334,30,Male
3146,user_3830,5.485074626865671,afternoon,6,2.378141197564929,0.32653061224489793,97.71428571428571,100.55579588022951,53,Male
3147,user_3831,4.943820224719101,afternoon,6,2.9514591494904874,0.25,110.5,96.73712252729854,35,Male
3148,user_3832,6.085409252669039,afternoon,6,3.020301677353145,0.2982456140350877,97.05263157894737,130.36862820778327,32,Male
3149,user_3833,6.148409893992933,morning,6,2.2997584414213788,0.25862068965517243,104.65517241379311,138.105334195799,30,Female
3150,user_3834,6.021897810218978,morning,6,3.100179206289712,0.2909090909090909,109.45454545454545,122.91031341289657,36,Male
3151,user_3835,6.832740213523131,morning,6,3.6878177829171546,0.40625,92.671875,124.36168820455744,23,Female
3152,user_3836,6.9642857142857135,morning,6,1.8408935028645435,0.27692307692307694,100.53846153846153,122.6695043263266,29,Male
3153,user_3837,5.571428571428571,morning,6,2.1499353995462798,0.3076923076923077,102.01923076923077,121.27053858795121,54,Male
3154,user_3838,6.629213483146067,afternoon,6,2.6853512081497106,0.2542372881355932,111.50847457627118,102.22738524490828,34,Male
3155,user_3839,8.093525179856114,morning,6,2.5495097567963922,0.22666666666666666,105.30666666666667,119.80649352356056,40,Female
3156,user_384,6.619217081850533,morning,6,1.3984117975602022,0.24193548387096775,107.8225806451613,129.75452654327688,24,Female
3157,user_3840,6.857142857142857,morning,6,1.6465452046971292,0.265625,102.75,107.62792195918983,43,Male
3158,user_3841,6.474820143884892,morning,6,1.8856180831641267,0.21666666666666667,109.25,134.94487261125485,46,Male
3159,user_3842,6.0919540229885065,evening,6,2.3593784492248515,0.24528301886792453,109.60377358490567,96.98959492326269,50,Non-binary
3160,user_3843,7.8597785977859775,morning,6,2.8848262031225076,0.28169014084507044,107.88732394366197,112.45338947009392,44,Female
3161,user_3844,5.395683453237409,afternoon,6,2.788866755113585,0.3,104.38,126.6128197397443,42,Male
3162,user_3845,8.345070422535212,afternoon,6,2.4244128727957572,0.379746835443038,104.43037974683544,126.25316420534364,27,Male
3163,user_3846,6.866197183098591,morning,6,2.9533408577782247,0.27692307692307694,102.53846153846153,105.60197339876888,64,Female
3164,user_3847,6.521739130434783,morning,6,2.748737083745107,0.31666666666666665,99.25,122.4880413776696,40,Male
3165,user_3848,6.263736263736264,morning,6,3.529242915351047,0.3157894736842105,109.78947368421052,94.20703747115131,38,Male
3166,user_3849,5.979020979020979,evening,6,2.2135943621178655,0.2982456140350877,104.0701754385965,109.44794024273196,38,Female
3167,user_385,8.54014598540146,afternoon,6,3.190262963734773,0.24358974358974358,108.1923076923077,99.60267786631445,53,Male
3168,user_3850,5.0,morning,6,2.5407785333546005,0.2765957446808511,116.7872340425532,128.0063932582113,60,Female
3169,user_3851,8.727272727272728,morning,6,2.3570226039551585,0.4,102.7375,120.82770907682145,30,Female
3170,user_3852,5.871886120996441,evening,6,2.9907264074877267,0.3090909090909091,102.18181818181819,126.0146145839804,54,Male
3171,user_3853,5.543478260869565,morning,6,1.7919573407620815,0.27450980392156865,111.17647058823529,120.49958760197023,50,Male
3172,user_3854,5.255474452554745,morning,6,1.6865480854231356,0.4375,102.6875,120.26612488793204,41,Female
3173,user_3855,6.654929577464789,afternoon,6,2.5841396591085743,0.38095238095238093,93.5079365079365,110.79866304912869,61,Male
3174,user_3856,6.179775280898876,afternoon,6,1.5811388300841898,0.4,110.0909090909091,120.30456923183469,28,Female
3175,user_3857,7.472924187725632,morning,6,2.3309511649396115,0.21739130434782608,101.10144927536231,120.05166798122643,34,Female
3176,user_3858,6.666666666666667,afternoon,6,2.581988897471611,0.35,100.15,90.96385625268985,21,Male
3177,user_3859,6.996466431095406,evening,6,1.5776212754932308,0.30303030303030304,97.31818181818181,138.09823183015556,64,Non-binary
3178,user_386,7.1484375,afternoon,6,3.871548642195896,0.18032786885245902,96.40983606557377,92.49518387217802,62,Female
3179,user_3860,6.9642857142857135,morning,6,4.428443418528808,0.23076923076923078,99.1076923076923,120.86211069473883,42,Female
3180,user_3861,5.075187969924812,morning,6,2.6352313834736494,0.17777777777777778,107.4888888888889,120.16912852441398,47,Female
3181,user_3862,7.362637362637363,morning,6,3.2676869155073254,0.3880597014925373,101.50746268656717,110.83685063735552,26,Male
3182,user_3863,6.443661971830986,afternoon,6,2.884826203122507,0.3442622950819672,101.18032786885246,115.40738331793936,38,Male
3183,user_3864,6.666666666666667,morning,6,2.581988897471611,0.31666666666666665,108.03333333333333,114.08613846591656,37,Female
3184,user_3865,6.512455516014234,morning,6,3.478505426185217,0.22950819672131148,110.04918032786885,124.16147109290709,36,Male
3185,user_3866,6.293706293706294,morning,6,1.3333333333333333,0.23333333333333334,106.63333333333334,122.35827331451537,36,Non-binary
3186,user_3867,7.661870503597122,afternoon,6,3.3813212407775355,0.2535211267605634,97.02816901408451,127.00891216019424,29,Male
3187,user_3868,5.75187969924812,morning,6,2.960855732160327,0.35294117647058826,108.76470588235294,114.45700734604347,54,Female
3188,user_3869,8.989547038327526,afternoon,6,2.6749870196985173,0.3023255813953488,106.90697674418605,128.56005147297466,59,Male
3189,user_387,7.36462093862816,morning,6,2.820559440174157,0.35294117647058826,104.75,119.38517870959689,37,Male
3190,user_3870,8.571428571428571,evening,6,4.565571644870381,0.2926829268292683,103.57317073170732,106.57218182186008,34,Female
3191,user_3871,5.618374558303887,morning,6,2.5407785333546005,0.24528301886792453,95.71698113207547,133.5403972863292,54,Male
3192,user_3872,6.173285198555957,afternoon,6,2.9458068127047605,0.3333333333333333,111.91228070175438,111.6687762287005,56,Male
3193,user_3873,5.765124555160142,afternoon,6,1.7126976771553504,0.2777777777777778,99.55555555555556,99.50940252122221,45,Male
3194,user_3874,7.634408602150537,afternoon,6,3.3482997343593826,0.29577464788732394,102.78873239436619,123.17020155347899,58,Female
3195,user_3875,6.642857142857142,morning,6,3.155242550986462,0.25806451612903225,109.2741935483871,118.2269721336494,52,Male
3196,user_3876,7.394366197183098,afternoon,6,2.5385910352879693,0.3,107.38571428571429,127.12892610797685,64,Non-binary
3197,user_3877,5.145985401459854,morning,6,2.6267851073127395,0.23404255319148937,101.87234042553192,118.96663763242711,35,Female
3198,user_3878,5.638297872340425,afternoon,6,2.263232692902394,0.3584905660377358,109.41509433962264,102.73886378936656,31,Male
3199,user_3879,6.4363636363636365,evening,6,3.634709219609061,0.2711864406779661,106.83050847457628,99.27874956375373,52,Female
3200,user_388,7.471698113207546,morning,6,3.6575644598253874,0.3484848484848485,107.9090909090909,113.21639847926353,18,Female
3201,user_3880,6.176470588235294,afternoon,6,1.8378731669453627,0.21428571428571427,106.39285714285714,108.01567101668712,61,Male
3202,user_3881,5.202952029520295,morning,6,2.2135943621178655,0.19148936170212766,102.91489361702128,122.66528236458977,58,Non-binary
3203,user_3882,5.108695652173913,morning,6,2.6267851073127395,0.2553191489361702,105.63829787234043,139.76638203049305,24,Female
3204,user_3883,5.735294117647059,afternoon,6,2.8205594401741574,0.34615384615384615,112.21153846153847,121.36676871788096,58,Male
3205,user_3884,6.398601398601398,morning,6,2.64365067451978,0.2786885245901639,105.8688524590164,123.1360680017754,30,Male
3206,user_3885,7.173913043478262,morning,6,3.2041639575194445,0.16666666666666666,102.84848484848484,117.4909305010391,35,Male
3207,user_3886,6.206896551724139,afternoon,6,2.4585451886114367,0.2037037037037037,108.44444444444444,117.58366073314708,54,Non-binary
3208,user_3887,6.739130434782609,morning,6,2.5298221281347035,0.1935483870967742,97.7258064516129,111.0349228772671,30,Male
3209,user_3888,7.2631578947368425,morning,6,2.183269719175042,0.3188405797101449,101.10144927536231,113.89841425960076,53,Female
3210,user_3889,5.127272727272728,morning,6,1.4181364924121764,0.1702127659574468,90.57446808510639,131.30551459954455,48,Male
3211,user_389,6.321428571428571,morning,6,2.64365067451978,0.4067796610169492,107.62711864406779,113.9159869689691,25,Female
3212,user_3890,6.947368421052632,morning,6,3.272783388968954,0.2878787878787879,109.36363636363636,122.77423777624709,19,Non-binary
3213,user_3891,6.881720430107526,morning,6,3.3065591380365986,0.328125,109.734375,109.4052838259298,33,Male
3214,user_3892,6.559139784946236,morning,6,2.726414006223804,0.3114754098360656,99.1311475409836,103.07236638335421,26,Female
3215,user_3893,6.321428571428571,morning,6,3.17804971641414,0.2542372881355932,116.27118644067797,133.73536296703645,26,Female
3216,user_3894,6.7368421052631575,afternoon,6,1.3498971154211057,0.203125,105.71875,129.09291834496682,55,Female
3217,user_3895,5.611510791366906,morning,6,2.573367875415838,0.28846153846153844,99.51923076923077,117.80548607352549,28,Male
3218,user_3896,6.315789473684211,afternoon,6,3.1622776601683795,0.3,98.0,119.29234652406177,39,Male
3219,user_3897,6.428571428571428,morning,6,2.748737083745107,0.26666666666666666,95.33333333333333,107.99780827700108,50,Male
3220,user_3898,5.935251798561151,morning,6,2.6352313834736494,0.2909090909090909,101.74545454545455,116.06613484983347,53,Female
3221,user_3899,7.208480565371024,afternoon,6,3.425395354310701,0.27941176470588236,104.3970588235294,130.22971563014025,62,Male
3222,user_39,6.606498194945849,morning,6,3.5103022978402048,0.26229508196721313,93.75409836065573,120.30141523886813,24,Female
3223,user_390,6.739130434782609,morning,6,3.0477678535099897,0.3387096774193548,102.01612903225806,133.03539731925,63,Female
3224,user_3900,6.428571428571428,morning,6,2.788866755113585,0.26666666666666666,110.23333333333333,133.356417006271,40,Female
3225,user_3901,6.774193548387096,morning,6,2.3593784492248515,0.25396825396825395,102.65079365079364,119.28238185430209,62,Male
3226,user_3902,5.300353356890459,morning,6,2.3570226039551585,0.24,98.82,125.16241489377238,62,Female
3227,user_3903,6.170212765957446,morning,6,1.3984117975602022,0.3103448275862069,93.44827586206897,139.8559028389479,51,Non-binary
3228,user_3904,6.730038022813687,morning,6,1.1972189997378646,0.3050847457627119,110.67796610169492,102.83071123168308,26,Female
3229,user_3905,7.157894736842105,afternoon,6,2.2509257354845507,0.36764705882352944,107.04411764705883,119.15319337572429,41,Male
3230,user_3906,6.842105263157895,morning,6,2.9907264074877267,0.26153846153846155,104.67692307692307,132.64882327959157,25,Male
3231,user_3907,7.027972027972028,afternoon,6,1.4944341180973264,0.29850746268656714,106.44776119402985,124.32343805339862,24,Male
3232,user_3908,4.927007299270073,morning,6,2.592724864350674,0.2222222222222222,106.06666666666666,119.31447069633911,53,Male
3233,user_3909,6.46643109540636,morning,6,3.3482997343593826,0.3114754098360656,115.70491803278688,108.65814713059076,35,Female
3234,user_391,5.294117647058823,morning,6,2.5733678754158373,0.3333333333333333,102.14583333333333,105.1567659302366,33,Male
3235,user_3910,5.454545454545455,morning,6,2.6997942308422114,0.21153846153846154,101.46153846153847,114.53023233036359,20,Female
3236,user_3911,6.366906474820143,afternoon,6,2.5582111805799856,0.2711864406779661,102.03389830508475,124.73118948752949,45,Non-binary
3237,user_3912,6.240875912408759,morning,6,2.6267851073127395,0.2982456140350877,107.49122807017544,133.93804416716216,23,Male
3238,user_3913,5.070422535211268,morning,6,2.9363620727393656,0.25,111.52083333333333,106.90234332476358,61,Female
3239,user_3914,6.857142857142857,morning,6,2.875181153713043,0.359375,100.671875,116.42338470379727,61,Female
3240,user_3915,4.285714285714286,morning,6,2.260776661041756,0.225,109.65,112.31378350368347,38,Female
3241,user_3916,5.936395759717314,afternoon,6,2.170509412813294,0.3392857142857143,105.55357142857143,136.8173276481497,45,Male
3242,user_3917,6.428571428571428,morning,6,2.1081851067789197,0.2,110.76666666666667,125.31430968864282,57,Female
3243,user_3918,6.48936170212766,morning,6,3.5418137224371984,0.3114754098360656,106.0327868852459,124.68423846675206,18,Female
3244,user_3919,4.489051094890511,afternoon,6,2.5144029554194813,0.3170731707317073,103.58536585365853,114.17920855684132,53,Female
3245,user_392,4.981949458483755,morning,6,1.7126976771553504,0.2826086956521739,111.02173913043478,120.63743576971001,31,Male
3246,user_3920,7.634408602150537,morning,6,2.884826203122507,0.3380281690140845,116.78873239436619,111.0225388864205,38,Non-binary
3247,user_3921,7.208480565371024,morning,6,2.6161889160464775,0.23529411764705882,103.52941176470588,115.06447369710304,60,Male
3248,user_3922,7.36462093862816,morning,6,2.440400695696417,0.2647058823529412,99.83823529411765,123.17913031693094,52,Male
3249,user_3923,5.434782608695652,morning,6,1.8856180831641267,0.3,107.4,140.1171855279434,30,Female
3250,user_3924,5.611510791366906,morning,6,2.0976176963403033,0.3269230769230769,94.36538461538461,117.27241622753041,27,Female
3251,user_3925,5.551601423487544,morning,6,1.9321835661585918,0.40384615384615385,109.03846153846153,143.7075734492329,61,Male
3252,user_3926,6.129032258064516,morning,6,2.496664441476534,0.22807017543859648,112.82456140350877,105.1307596442479,64,Female
3253,user_3927,5.384615384615385,morning,6,2.1317702607092643,0.22448979591836735,118.0204081632653,115.27446241209351,27,Non-binary
3254,user_3928,5.934065934065934,morning,6,1.7126976771553504,0.2777777777777778,99.70370370370371,121.43004042238118,63,Non-binary
3255,user_3929,8.035714285714285,morning,6,2.6770630673681683,0.26666666666666666,96.96,107.53393771311852,30,Male
3256,user_393,7.473309608540925,afternoon,6,2.0548046676563256,0.32857142857142857,94.05714285714286,131.12622690666885,29,Female
3257,user_3930,6.559139784946236,morning,6,1.6633299933166197,0.2459016393442623,102.77049180327869,108.90136910108335,54,Female
3258,user_3931,6.857142857142857,morning,6,2.836272984824353,0.34375,109.296875,114.92664015139161,55,Female
3259,user_3932,6.654929577464789,morning,6,2.7100635498903793,0.2222222222222222,107.17460317460318,114.5064732524355,41,Female
3260,user_3933,5.631768953068592,morning,6,3.011090610836324,0.2692307692307692,107.1923076923077,128.17373319971978,19,Female
3261,user_3934,6.872727272727273,afternoon,6,2.5841396591085743,0.3333333333333333,103.46031746031746,112.96634467435484,39,Female
3262,user_3935,6.389891696750903,morning,6,2.4244128727957577,0.3050847457627119,104.1864406779661,104.63828891162206,34,Female
3263,user_3936,6.109090909090909,morning,6,1.577621275493231,0.26785714285714285,111.55357142857143,124.96913288922259,53,Male
3264,user_3937,6.360424028268551,evening,6,2.0,0.21666666666666667,100.48333333333333,134.6058427585299,31,Female
3265,user_3938,6.521739130434783,morning,6,1.8257418583505536,0.25,105.68333333333334,119.45484977111585,27,Female
3266,user_3939,6.360424028268551,evening,6,1.563471919941143,0.26666666666666666,110.01666666666667,119.89640472818438,52,Male
3267,user_394,5.435540069686411,morning,6,2.440400695696417,0.36538461538461536,103.9423076923077,119.71693083859009,40,Male
3268,user_3940,6.798561151079136,afternoon,6,2.2632326929023945,0.3492063492063492,97.06349206349206,111.13390858432443,42,Non-binary
3269,user_3941,6.173285198555957,evening,6,2.7507574714370344,0.2807017543859649,104.73684210526316,121.86084116889073,20,Female
3270,user_3942,6.642857142857142,morning,6,3.190262963734773,0.3225806451612903,112.87096774193549,126.4330575157735,64,Female
3271,user_3943,6.276595744680851,morning,6,2.2827858224351907,0.1864406779661017,107.22033898305085,120.17456047298853,55,Male
3272,user_3944,5.915492957746479,afternoon,6,1.8973665961010275,0.23214285714285715,104.60714285714286,107.98909721747431,34,Female
3273,user_3945,6.070038910505836,morning,6,3.0110906108363236,0.34615384615384615,102.67307692307692,102.24504973874495,29,Male
3274,user_3946,6.397058823529412,morning,6,2.780887148615228,0.27586206896551724,107.24137931034483,122.8196178193991,41,Male
3275,user_3947,5.571428571428571,morning,6,1.6193277068654826,0.34615384615384615,108.57692307692308,136.61507395369134,46,Female
3276,user_3948,6.344086021505376,afternoon,6,2.64365067451978,0.2542372881355932,101.57627118644068,118.42299628706739,60,Male
3277,user_3949,7.096774193548386,evening,6,2.503331114069145,0.3181818181818182,96.72727272727273,117.50358014185716,42,Female
3278,user_395,7.418181818181819,morning,6,4.157990967870047,0.23529411764705882,105.22058823529412,98.36234115910119,32,Male
3279,user_3950,5.217391304347826,evening,6,3.0840089349921005,0.20833333333333334,105.91666666666667,102.5236959591171,53,Male
3280,user_3951,6.043165467625899,morning,6,2.913569784454954,0.19642857142857142,106.35714285714286,110.53769105957095,43,Male
3281,user_3952,5.957446808510638,morning,6,2.2211108331943574,0.30357142857142855,112.82142857142857,116.13227683941155,55,Male
3282,user_3953,5.179856115107913,afternoon,6,3.521363372331802,0.2916666666666667,105.04166666666667,116.19496996569345,18,Non-binary
3283,user_3954,6.451612903225806,morning,6,2.5385910352879693,0.21666666666666667,108.9,118.27655582861352,37,Female
3284,user_3955,7.26923076923077,afternoon,6,3.3349995835415367,0.2698412698412698,103.42857142857143,111.25641770804445,45,Female
3285,user_3956,6.2989323843416365,afternoon,6,3.634709219609061,0.2033898305084746,105.83050847457628,139.572089325095,33,Male
3286,user_3957,6.2921348314606735,evening,6,2.9514591494904874,0.35714285714285715,109.17857142857143,102.84867770200309,64,Male
3287,user_3958,6.0,morning,6,3.2676869155073254,0.22807017543859648,100.10526315789474,111.55197379312864,34,Non-binary
3288,user_3959,6.085409252669039,afternoon,6,2.7908580918579307,0.22807017543859648,98.36842105263158,105.71554579803588,57,Male
3289,user_396,6.842105263157895,morning,6,2.3687784005919825,0.2923076923076923,105.49230769230769,131.90201991305082,45,Male
3290,user_3960,6.569343065693431,morning,6,2.748737083745107,0.3333333333333333,97.15,118.25181898952253,45,Male
3291,user_3961,4.982332155477032,morning,6,1.0593499054713802,0.2765957446808511,101.70212765957447,108.14939792033705,29,Female
3292,user_3962,6.678832116788321,morning,6,2.5144029554194813,0.2786885245901639,101.32786885245902,112.92257609570547,44,Male
3293,user_3963,5.730337078651685,afternoon,6,2.7264140062238043,0.2549019607843137,103.98039215686275,106.56701637745067,59,Female
3294,user_3964,5.503597122302158,morning,6,2.5144029554194813,0.3137254901960784,105.62745098039215,116.51123095554141,64,Female
3295,user_3965,5.121951219512195,morning,6,2.0789954839350235,0.3877551020408163,108.61224489795919,136.06254917218786,47,Male
3296,user_3966,6.75,morning,6,2.3118054512532935,0.2698412698412698,100.96825396825396,106.32828344514607,58,Male
3297,user_3967,7.882352941176471,morning,6,2.830390628713837,0.26865671641791045,113.2089552238806,102.26591440659614,51,Male
3298,user_3968,8.967971530249109,morning,6,3.062315754094894,0.30952380952380953,105.42857142857143,116.77768460920035,54,Female
3299,user_3969,6.76056338028169,morning,6,2.3664319132398464,0.265625,105.234375,129.2053522168283,23,Female
3300,user_397,5.583941605839416,evening,6,2.1317702607092643,0.3333333333333333,109.96078431372548,115.43234788730372,51,Female
3301,user_3970,7.003484320557491,morning,6,2.750757471437034,0.3283582089552239,104.02985074626865,112.63426383333531,24,Male
3302,user_3971,6.126760563380282,morning,6,2.936362072739365,0.25862068965517243,104.79310344827586,116.03353266084069,49,Male
3303,user_3972,5.492957746478873,evening,6,2.6583202716502514,0.28846153846153844,107.76923076923077,139.71483001274484,49,Female
3304,user_3973,7.0462633451957295,morning,6,2.633122354417533,0.3181818181818182,105.95454545454545,121.97526940389943,42,Female
3305,user_3974,6.503496503496503,afternoon,6,1.5491933384829668,0.3870967741935484,102.69354838709677,133.6089494237576,50,Male
3306,user_3975,6.866197183098591,morning,6,2.1213203435596424,0.35384615384615387,104.38461538461539,124.36074238292301,24,Male
3307,user_3976,8.260869565217392,morning,6,2.0110804171997807,0.2894736842105263,106.25,127.77487522489992,29,Male
3308,user_3977,6.2717770034843205,afternoon,6,1.9436506316151,0.3333333333333333,106.76666666666667,113.29720978033552,33,Female
3309,user_3978,5.319148936170213,evening,6,3.2317865716108862,0.3,105.72,89.83325918490495,33,Non-binary
3310,user_3979,5.785714285714286,morning,6,2.0110804171997807,0.3148148148148148,94.55555555555556,105.20729761617352,60,Male
3311,user_398,6.232394366197183,afternoon,6,2.5582111805799856,0.3220338983050847,104.32203389830508,130.94192360096835,19,Female
3312,user_3980,6.545454545454546,morning,6,2.748737083745107,0.36666666666666664,106.73333333333333,119.80815319088727,53,Female
3313,user_3981,5.28169014084507,morning,6,2.4037008503093262,0.22,107.58,97.76946454429887,30,Male
3314,user_3982,6.043165467625899,morning,6,3.777124126457412,0.17857142857142858,105.39285714285714,121.39337508757022,24,Male
3315,user_3983,7.208480565371024,morning,6,3.4253953543107007,0.23529411764705882,110.3529411764706,129.81166819457047,53,Male
3316,user_3984,6.713286713286713,morning,6,3.0983866769659336,0.375,104.203125,132.53267477204426,64,Female
3317,user_3985,7.183098591549296,morning,6,2.2010098692292233,0.17647058823529413,105.52941176470588,128.7653790439951,26,Female
